tmlprm,tmlversi,tmldata,tmlnobuk,tmlkode1,tmlkode2,tmlkode3,tmlkode4,tmlket1,tmlket2,tmlket3,tmlket4,tmlkode5,tmlkode6,tmlyt,tmlcrtusr,tmlscr,tmltotal1,tmltotal2,tmltotal3,tmltotal4,tmltotal5
10194,1,DTTMPLAP,MONPCPCOL,M2W,06E-ALIRINPG90Z2R,,,'% Alir Thd INPG <90,,,,,,,,,0.0,0.0,0.0,0.0,0.0
10196,1,DTTMPLAP,MONPCPCOL,M2W,07A-UNTSLSZ4,,,Unit Selesai Z4,,,,,,,,,0.0,0.0,0.0,0.0,0.0
10198,1,DTTMPLAP,MONPCPCOL,M2W,07B-SISPOKSLSZ4,,,Rp Sispok Selesai Z4,,,,,,,,,0.0,0.0,0.0,0.0,0.0
10200,1,DTTMPLAP,MONPCPCOL,M2W,07C-UNTALIRZ4,,,Unit Alir Z4,,,,,,,,,0.0,0.0,0.0,0.0,0.0
10202,1,DTTMPLAP,MONPCPCOL,M2W,07D-KWISLSZ4,,,Kwitansi Selesai Z4 Total,,,,,,,,,0.0,0.0,0.0,0.0,0.0
10204,1,DTTMPLAP,MONPCPCOL,M2W,07E-ALIRINPG90Z4,,,'% Alir Thd INPG <90,,,,,,,,,0.0,0.0,0.0,0.0,0.0
10206,1,DTTMPLAP,MONPCPCOL,M2W,08A-UNTSLSZ4R,,,Unit Selesai Z4R,,,,,,,,,0.0,0.0,0.0,0.0,0.0
10208,1,DTTMPLAP,MONPCPCOL,M2W,08B-SISPOKSLSZ4R,,,Rp Sispok Selesai Z4R,,,,,,,,,0.0,0.0,0.0,0.0,0.0
10210,1,DTTMPLAP,MONPCPCOL,M2W,08C-UNTALIRZ4R,,,Unit Alir Z4R,,,,,,,,,0.0,0.0,0.0,0.0,0.0
10212,1,DTTMPLAP,MONPCPCOL,M2W,08D-KWISLSZ4R,,,Kwitansi Selesai Z4R Total,,,,,,,,,0.0,0.0,0.0,0.0,0.0
10214,1,DTTMPLAP,MONPCPCOL,M2W,08E-ALIRINPG90Z4R,,,'% Alir Thd INPG <90,,,,,,,,,0.0,0.0,0.0,0.0,0.0
10216,1,DTTMPLAP,MONPCPCOL,M2W,09A-UNTSLSZ6,,,Unit Selesai Z6,,,,,,,,,0.0,0.0,0.0,0.0,0.0
10218,1,DTTMPLAP,MONPCPCOL,M2W,09B-SISPOKSLSZ6,,,Rp Sispok Selesai Z6,,,,,,,,,0.0,0.0,0.0,0.0,0.0
10220,1,DTTMPLAP,MONPCPCOL,M2W,09C-UNTALIRZ6,,,Unit Alir Z6,,,,,,,,,0.0,0.0,0.0,0.0,0.0
10222,1,DTTMPLAP,MONPCPCOL,M2W,09D-KWISLSZ6,,,Kwitansi Selesai Z6 Total,,,,,,,,,0.0,0.0,0.0,0.0,0.0
10224,1,DTTMPLAP,MONPCPCOL,M2W,09E-ALIRINPG90Z6,,,'% Alir Thd INPG <90,,,,,,,,,0.0,0.0,0.0,0.0,0.0
10226,0,DTTMPLAP,MONPCPCOL,M2W,10A-UNTSLSZ6R,,,Unit Selesai Z6R,,,,,,,,,0.0,0.0,0.0,0.0,0.0
10228,0,DTTMPLAP,MONPCPCOL,M2W,10B-SISPOKSLSZ6R,,,Rp Sispok Selesai Z6R,,,,,,,,,0.0,0.0,0.0,0.0,0.0
10230,0,DTTMPLAP,MONPCPCOL,M2W,10C-UNTALIRZ6R,,,Unit Alir Z6R,,,,,,,,,0.0,0.0,0.0,0.0,0.0
10232,0,DTTMPLAP,MONPCPCOL,M2W,10D-KWISLSZ6R,,,Kwitansi Selesai Z6R Total,,,,,,,,,0.0,0.0,0.0,0.0,0.0
10234,0,DTTMPLAP,MONPCPCOL,M2W,10E-ALIRINPG90Z6R,,,'% Alir Thd INPG <90,,,,,,,,,0.0,0.0,0.0,0.0,0.0
10236,0,DTTMPLAP,RUGILABA,BLN,517.01.1010,,B0005,SUPPORT,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
10244,0,DTTMPLAP,PERMITADD706,COL&ASSETMNGTSPV,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
10248,1,DTTMPLAP,RUGILABA,BLN,613.00.2006,,C0003,,,,NPL,,,Y,,,0.0,0.0,0.0,0.0,0.0
10250,0,DTTMPLAP,RUGILABA,BLN,711.01.1004,TDK,,,,,BUNGABANK,,,,,,0.0,0.0,0.0,0.0,0.0
10252,0,DTTMPLAP,RUGILABA,BLN,711.10.1008,TDK,,,,,BUNGABANK,,,,,,0.0,0.0,0.0,0.0,0.0
10254,0,DTTMPLAP,PERMITADD706,FIELDCOLLECTOR,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
10256,0,DTTMPLAP,PENDGEDUNG,BLN,411.01.2302,,,PENJ TUNAI HGA,,,,,,,,,0.0,0.0,0.0,0.0,0.0
10258,0,DTTMPLAP,PENDGEDUNG,BLN,411.01.1001,,,PENJUALAN MOTOR TUNAI,,,,,,,,,0.0,0.0,0.0,0.0,0.0
10260,0,DTTMPLAP,PENDGEDUNG,BLN,411.01.1002,,,PENJUALAN MOTOR TUNAI TEMPO,,,,,,,,,0.0,0.0,0.0,0.0,0.0
10262,0,DTTMPLAP,PENDGEDUNG,BLN,411.01.1003,,,PENJUALAN MOTOR KREDIT FINCO LAIN,,,,,,,,,0.0,0.0,0.0,0.0,0.0
10264,0,DTTMPLAP,PENDGEDUNG,BLN,411.01.1004,,,PENJUALAN MOTOR KREDIT NSC,,,,,,,,,0.0,0.0,0.0,0.0,0.0
10266,0,DTTMPLAP,PENDGEDUNG,BLN,411.01.2101,,,PENJUALAN BBN TUNAI,,,,,,,,,0.0,0.0,0.0,0.0,0.0
10268,0,DTTMPLAP,PENDGEDUNG,BLN,411.01.2102,,,PENJUALAN BBN KREDIT,,,,,,,,,0.0,0.0,0.0,0.0,0.0
10270,0,DTTMPLAP,PENDGEDUNG,BLN,411.01.2102,,,PENJUALAN BBN KREDIT,,,,,,,,,0.0,0.0,0.0,0.0,0.0
10272,0,DTTMPLAP,PENDGEDUNG,BLN,411.01.2103,,,PENJUALAN PERPANJANGAN STNK,,,,,,,,,0.0,0.0,0.0,0.0,0.0
10274,0,DTTMPLAP,PENDGEDUNG,BLN,411.01.3007,,,PENJ TEKELAN DATUN SRAG HONDA,,,,,,,,,0.0,0.0,0.0,0.0,0.0
10276,0,DTTMPLAP,PENDGEDUNG,BLN,411.05.1001,,,PEND INSENTIF FINCO LAIN HONDA NUSAKTI,,,,,,,,,0.0,0.0,0.0,0.0,0.0
10278,0,DTTMPLAP,PENDGEDUNG,BLN,421.01.2002,,,HPP PENJ HGA,,,,,,,,,0.0,0.0,0.0,0.0,0.0
10280,0,DTTMPLAP,PENDGEDUNG,BLN,411.01.2511,,,BIAYA SUBSIDI DEALER TUNAI,,,,,,,,,0.0,0.0,0.0,0.0,0.0
10282,0,DTTMPLAP,PENDGEDUNG,BLN,421.01.1001,,,HPP PENJ MOTOR TUNAI,,,,,,,,,0.0,0.0,0.0,0.0,0.0
10284,0,DTTMPLAP,PENDGEDUNG,BLN,421.01.1002,,,HPP PENJ MOTOR TUNAI TEMPO,,,,,,,,,0.0,0.0,0.0,0.0,0.0
10286,1,DTTMPLAP,PENDGEDUNG,BLN,421.01.1003,,,HPP PENJ MOTOR KREDIT FINCO LAIN,,,,,,,,,0.0,0.0,0.0,0.0,0.0
10288,1,DTTMPLAP,PENDGEDUNG,BLN,421.01.1004,,,HPP PENJ MOTOR KREDIT NSC,,,,,,,,,0.0,0.0,0.0,0.0,0.0
10290,0,DTTMPLAP,PENDGEDUNG,BLN,421.01.3001,,,HPP BBN TUNAI,,,,,,,,,0.0,0.0,0.0,0.0,0.0
10292,0,DTTMPLAP,PENDGEDUNG,BLN,421.01.3002,,,HPP BBN KREDIT,,,,,,,,,0.0,0.0,0.0,0.0,0.0
10294,0,DTTMPLAP,PENDGEDUNG,BLN,421.01.4001,,,HPP PER PANJ STNK,,,,,,,,,0.0,0.0,0.0,0.0,0.0
10296,0,DTTMPLAP,PENDGEDUNG,BLN,613.07.2001,,,KKRG HPP BBN,,,,,,,,,0.0,0.0,0.0,0.0,0.0
10298,0,DTTMPLAP,PERMITADD706,MARKETINGSPVM4W,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
10302,0,DTTMPLAP,LABAGADAI,BLN,411.00.1301,01PENDAPATAN,,PENDAPATAN DENDA,,,,,,,,,0.0,0.0,0.0,0.0,0.0
10304,0,DTTMPLAP,LABAGADAI,BLN,511.01.1002,02OPEX,,BIAYA GAJI MKTG,,,,,,,,,0.0,0.0,0.0,0.0,0.0
10306,0,DTTMPLAP,RUGILABA,BLN,517.02.1107,,B0016,SUPPORT,,GAB_SISPOK,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
10308,0,DTTMPLAP,RUGILABA,BLN,517.02.1117,,B0016,SUPPORT,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
10332,0,DTTMPLAP,RLM4W,BLN,411.00.1101,,A3001,,TDK KONTRIBUS,,LABA,,,,,,0.0,0.0,0.0,0.0,0.0
10334,0,DTTMPLAP,RLM4W,BLN,411.00.1102,,C0001,,TDK KONTRIBUS,,NPL,,,,,,0.0,0.0,0.0,0.0,0.0
10336,0,DTTMPLAP,RLM4W,BLN,411.00.1103,,A3001,,,,LABA,,,,,,0.0,0.0,0.0,0.0,0.0
10338,1,DTTMPLAP,RLM4W,BLN,411.00.1201,,B0012,MKT,TDK KONTRIBUS,BISNIS_SISPOK,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
10340,0,DTTMPLAP,RLM4W,BLN,411.00.1202,,D0003,,TDK KONTRIBUS,,PENDBILAIN,,,,,,0.0,0.0,0.0,0.0,0.0
10342,0,DTTMPLAP,RLM4W,BLN,411.00.1203,,D0003,,TDK KONTRIBUS,,PENDBILAIN,,,,,,0.0,0.0,0.0,0.0,0.0
10344,0,DTTMPLAP,RLM4W,BLN,411.00.1204,,D0003,,TDK KONTRIBUS,,PENDBILAIN,,,,,,0.0,0.0,0.0,0.0,0.0
10346,0,DTTMPLAP,RLM4W,BLN,411.00.1206,,D0003,,TDK KONTRIBUS,,PENDBILAIN,,,,,,0.0,0.0,0.0,0.0,0.0
10348,0,DTTMPLAP,RLM4W,BLN,411.00.1207,,B0012,MKT,TDK KONTRIBUSI,BISNIS_SISPOK,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
10350,0,DTTMPLAP,RLM4W,BLN,411.00.1301,,D0003,,TDK KONTRIBUS,,PENDBILAIN,,,,,,0.0,0.0,0.0,0.0,0.0
10352,0,DTTMPLAP,RLM4W,BLN,411.00.1302,,C0001,,TDK KONTRIBUS,,NPL,,,,,,0.0,0.0,0.0,0.0,0.0
10354,0,DTTMPLAP,RLM4W,BLN,411.00.1303,,C0001,,TDK KONTRIBUS,GAB_SISPOK,NPL,,,,,,0.0,0.0,0.0,0.0,0.0
10356,0,DTTMPLAP,RLM4W,BLN,411.00.1401,,D0003,,TDK KONTRIBUS,,PENDBILAIN,,,,,,0.0,0.0,0.0,0.0,0.0
10358,0,DTTMPLAP,RLM4W,BLN,411.00.1402,,C0001,,TDK KONTRIBUS,,NPL,,,,,,0.0,0.0,0.0,0.0,0.0
10360,0,DTTMPLAP,RLM4W,BLN,411.00.1501,,A3001,,TDK KONTRIBUS,,LABA,,,,,,0.0,0.0,0.0,0.0,0.0
10362,0,DTTMPLAP,RLM4W,BLN,411.00.1502,,C0001,,TDK KONTRIBUS,,NPL,,,,,,0.0,0.0,0.0,0.0,0.0
10364,1,DTTMPLAP,RLM4W,BLN,411.00.1601,,D0003,,TDK KONTRIBUS,,PENDBILAIN,,,,,,0.0,0.0,0.0,0.0,0.0
10366,0,DTTMPLAP,RLM4W,BLN,411.00.2001,,D0003,,TDK KONTRIBUS,,PENDBILAIN,,,,,,0.0,0.0,0.0,0.0,0.0
10368,0,DTTMPLAP,RLM4W,BLN,411.00.2002,,D0001,,TDK KONTRIBUS,,PENDBILAIN,,,,,,0.0,0.0,0.0,0.0,0.0
10370,0,DTTMPLAP,RLM4W,BLN,411.00.2003,,D0001,,TDK KONTRIBUS,,PENDBILAIN,,,,,,0.0,0.0,0.0,0.0,0.0
10372,0,DTTMPLAP,RLM4W,BLN,411.00.2004,,D0001,,TDK KONTRIBUS,,PENDBILAIN,,,,,,0.0,0.0,0.0,0.0,0.0
10374,0,DTTMPLAP,RLM4W,BLN,411.00.2005,,D0003,,TDK KONTRIBUS,,PENDBILAIN,,,,,,0.0,0.0,0.0,0.0,0.0
10376,0,DTTMPLAP,RLM4W,BLN,411.00.2006,,B0012,MKT,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
10378,1,DTTMPLAP,RLM4W,BLN,411.00.2007,,D0003,MKT,TDK KONTRIBUS,,PENDBILAIN,,,,,,0.0,0.0,0.0,0.0,0.0
10380,0,DTTMPLAP,RLM4W,BLN,411.00.2008,,D0003,,TDK KONTRIBUS,,PENDBILAIN,,,,,,0.0,0.0,0.0,0.0,0.0
10382,0,DTTMPLAP,RLM4W,BLN,411.00.2009,,D0003,,TDK KONTRIBUS,,PENDBILAIN,,,,,,0.0,0.0,0.0,0.0,0.0
10384,0,DTTMPLAP,RLM4W,BLN,411.00.2010,,B0012,MKT,TDK KONTRIBUS,BISNIS_SISPOK,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
10386,0,DTTMPLAP,RLM4W,BLN,411.00.2101,TDK,,,,,ASURANSI,,,,,,0.0,0.0,0.0,0.0,0.0
10388,0,DTTMPLAP,RLM4W,BLN,411.00.2102,,C0001,,TDK KONTRIBUS,,NPL,,,,,,0.0,0.0,0.0,0.0,0.0
10390,0,DTTMPLAP,RLM4W,BLN,411.00.2103,TDK,,,,,ASURANSI,,,,,,0.0,0.0,0.0,0.0,0.0
10392,0,DTTMPLAP,RLM4W,BLN,411.00.2104,TDK,,,,,ASURANSI,,,,,,0.0,0.0,0.0,0.0,0.0
10394,0,DTTMPLAP,RLM4W,BLN,411.00.2105,TDK,,,,,ASURANSI,,,,,,0.0,0.0,0.0,0.0,0.0
10396,0,DTTMPLAP,RLM4W,BLN,411.00.2106,TDK,,,,,ASURANSI,,,,,,0.0,0.0,0.0,0.0,0.0
10398,0,DTTMPLAP,RLM4W,BLN,411.00.2107,TDK,,,,,ASURANSI,,,,,,0.0,0.0,0.0,0.0,0.0
10400,0,DTTMPLAP,RLM4W,BLN,411.00.2108,TDK,,,,,ASURANSI,,,,,,0.0,0.0,0.0,0.0,0.0
10402,0,DTTMPLAP,RLM4W,BLN,411.00.2109,TDK,D0003,,TDK KONTRIBUS,,PENDBILAIN,,,,,,0.0,0.0,0.0,0.0,0.0
10404,0,DTTMPLAP,RLM4W,BLN,411.01.1001,,A1001,,TDK KONTRIBUS,,LABA,,,,,,0.0,0.0,0.0,0.0,0.0
10406,0,DTTMPLAP,RLM4W,BLN,411.01.1002,,A1001,,TDK KONTRIBUS,,LABA,,,,,,0.0,0.0,0.0,0.0,0.0
10408,0,DTTMPLAP,RLM4W,BLN,411.01.1003,,A1001,,TDK KONTRIBUS,,LABA,,,,,,0.0,0.0,0.0,0.0,0.0
10410,0,DTTMPLAP,RLM4W,BLN,411.01.1004,,A1001,,TDK KONTRIBUS,,LABA,,,,,,0.0,0.0,0.0,0.0,0.0
10412,0,DTTMPLAP,RLM4W,BLN,411.01.1101,,A1002,,TDK KONTRIBUS,,LABA,,,,,,0.0,0.0,0.0,0.0,0.0
10414,0,DTTMPLAP,RLM4W,BLN,411.01.1201,,A1002,,TDK KONTRIBUS,,LABA,,,,,,0.0,0.0,0.0,0.0,0.0
10416,0,DTTMPLAP,RLM4W,BLN,411.01.2101,,A1001,,TDK KONTRIBUS,,LABA,,,,,,0.0,0.0,0.0,0.0,0.0
10418,0,DTTMPLAP,RLM4W,BLN,411.01.2102,,A1001,,TDK KONTRIBUS,,LABA,,,,,,0.0,0.0,0.0,0.0,0.0
10420,0,DTTMPLAP,RLM4W,BLN,411.01.2103,,A1001,,TDK KONTRIBUS,,LABA,,,,,,0.0,0.0,0.0,0.0,0.0
10422,0,DTTMPLAP,RLM4W,BLN,411.01.2201,,A3002,,TDK KONTRIBUS,,LABA,,,,,,0.0,0.0,0.0,0.0,0.0
10424,0,DTTMPLAP,RLM4W,BLN,411.01.2202,,A3002,,TDK KONTRIBUS,,LABA,,,,,,0.0,0.0,0.0,0.0,0.0
10426,0,DTTMPLAP,RLM4W,BLN,411.01.2301,,D0001,,TDK KONTRIBUS,,PENDBILAIN,,,,,,0.0,0.0,0.0,0.0,0.0
10428,0,DTTMPLAP,RLM4W,BLN,411.01.2302,,A1001,,TDK KONTRIBUS,,LABA,,,,,,0.0,0.0,0.0,0.0,0.0
10430,0,DTTMPLAP,RLM4W,BLN,411.01.2401,TDK,A1002,,TDK KONTRIBUS,,LABA,,,,,,0.0,0.0,0.0,0.0,0.0
10432,0,DTTMPLAP,RLM4W,BLN,411.01.2402,,A3004,,TDK KONTRIBUS,,LABA,,,,,,0.0,0.0,0.0,0.0,0.0
10434,0,DTTMPLAP,RLM4W,BLN,411.01.2403,,A1002,MKT,TDK KONTRIBUS,,LABA,,,,,,0.0,0.0,0.0,0.0,0.0
10436,0,DTTMPLAP,RLM4W,BLN,411.01.2404,,A3004,,TDK KONTRIBUS,,LABA,,,,,,0.0,0.0,0.0,0.0,0.0
10438,0,DTTMPLAP,RLM4W,BLN,411.01.2405,TDK,C0001,,,,NPL,,,,,,0.0,0.0,0.0,0.0,0.0
10440,0,DTTMPLAP,RLM4W,BLN,411.01.2406,,B0012,MKT,TDK KONTRIBUS,BISNIS_SISPOK,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
10442,0,DTTMPLAP,RLM4W,BLN,411.01.2407,TDK,A4002,,,,LABA,,,,,,0.0,0.0,0.0,0.0,0.0
10444,0,DTTMPLAP,RLM4W,BLN,411.01.2408,,A2001,AHASS,TDK KONTRIBUS,,LABA,,,,,,0.0,0.0,0.0,0.0,0.0
10446,0,DTTMPLAP,RLM4W,BLN,411.01.2409,,A2001,AHASS,TDK KONTRIBUS,,LABA,,,,,,0.0,0.0,0.0,0.0,0.0
10448,0,DTTMPLAP,RLM4W,BLN,411.01.2410,,B0012,MKT,TDK KONTRIBUS,BISNIS_SISPOK,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
10450,0,DTTMPLAP,RLM4W,BLN,411.01.2411,,D0003,,,,PENDBILAIN,,,,,,0.0,0.0,0.0,0.0,0.0
10452,0,DTTMPLAP,RLM4W,BLN,411.01.2501,,A3004,,TDK KONTRIBUS,,LABA,,,,,,0.0,0.0,0.0,0.0,0.0
10454,0,DTTMPLAP,RLM4W,BLN,411.01.2502,,A3004,,TDK KONTRIBUS,,LABA,,,,,,0.0,0.0,0.0,0.0,0.0
10456,0,DTTMPLAP,RLM4W,BLN,411.01.2503,TDK,A3004,,TDK KONTRIBUS,,LABA,,,,,,0.0,0.0,0.0,0.0,0.0
10458,0,DTTMPLAP,RLM4W,BLN,411.01.2504,,D0003,,,,PENDBILAIN,,,,,,0.0,0.0,0.0,0.0,0.0
10460,0,DTTMPLAP,RLM4W,BLN,411.01.2505,,D0003,,,,PENDBILAIN,,,,,,0.0,0.0,0.0,0.0,0.0
10462,0,DTTMPLAP,RLM4W,BLN,411.01.2506,,A3004,,TDK KONTRIBUS,,LABA,,,,,,0.0,0.0,0.0,0.0,0.0
10464,0,DTTMPLAP,RLM4W,BLN,411.01.2507,,D0003,,,,PENDBILAIN,,,,,,0.0,0.0,0.0,0.0,0.0
10466,0,DTTMPLAP,RLM4W,BLN,411.01.2508,,D0003,,,,PENDBILAIN,,,,,,0.0,0.0,0.0,0.0,0.0
10468,0,DTTMPLAP,RLM4W,BLN,411.01.2509,,D0003,,,,PENDBILAIN,,,,,,0.0,0.0,0.0,0.0,0.0
10470,0,DTTMPLAP,RLM4W,BLN,411.01.2510,,D0003,,,,PENDBILAIN,,,,,,0.0,0.0,0.0,0.0,0.0
10472,0,DTTMPLAP,RLM4W,BLN,411.01.2511,,A1004,,TDK KONTRIBUS,,LABA,,,,,,0.0,0.0,0.0,0.0,0.0
10474,0,DTTMPLAP,RLM4W,BLN,411.01.2512,,D0003,,,,PENDBILAIN,,,,,,0.0,0.0,0.0,0.0,0.0
10476,0,DTTMPLAP,RLM4W,BLN,411.01.2513,,D0003,,,,PENDBILAIN,,,,,,0.0,0.0,0.0,0.0,0.0
10478,0,DTTMPLAP,RLM4W,BLN,411.01.3001,TDK,C0002,,,,NPL,,,,,,0.0,0.0,0.0,0.0,0.0
10480,0,DTTMPLAP,RLM4W,BLN,411.01.3002,TDK,A4001,,,,LABA,,,,,,0.0,0.0,0.0,0.0,0.0
10482,0,DTTMPLAP,RLM4W,BLN,411.01.3003,TDK,C0001,,,,NPL,,,,,,0.0,0.0,0.0,0.0,0.0
10484,0,DTTMPLAP,RLM4W,BLN,411.01.3004,TDK,C0001,,,,NPL,,,,,,0.0,0.0,0.0,0.0,0.0
10486,0,DTTMPLAP,RLM4W,BLN,411.01.3005,TDK,A4001,,,,LABA,,,,,,0.0,0.0,0.0,0.0,0.0
10488,0,DTTMPLAP,RLM4W,BLN,411.01.3006,TDK,C0001,,,,NPL,,,,,,0.0,0.0,0.0,0.0,0.0
10490,0,DTTMPLAP,RLM4W,BLN,411.01.3007,,A1001,,TDK KONTRIBUS,,LABA,,,,,,0.0,0.0,0.0,0.0,0.0
10492,0,DTTMPLAP,RLM4W,BLN,411.01.3008,TDK,A4001,,,,LABA,,,,,,0.0,0.0,0.0,0.0,0.0
10494,0,DTTMPLAP,RLM4W,BLN,411.01.3009,,A2001,AHASS,TDK KONTRIBUS,,LABA,,,,,,0.0,0.0,0.0,0.0,0.0
10496,0,DTTMPLAP,RLM4W,BLN,411.01.3010,TDK,C0001,,,,NPL,,,,,,0.0,0.0,0.0,0.0,0.0
10498,0,DTTMPLAP,RLM4W,BLN,411.01.3011,,A2001,AHASS,TDK KONTRIBUS,,LABA,,,,,,0.0,0.0,0.0,0.0,0.0
10500,0,DTTMPLAP,RLM4W,BLN,411.01.3012,TDK,A4001,,,,LABA,,,,,,0.0,0.0,0.0,0.0,0.0
10502,0,DTTMPLAP,RLM4W,BLN,411.01.3101,TDK,C0002,,,,NPL,,,,,,0.0,0.0,0.0,0.0,0.0
10504,0,DTTMPLAP,RLM4W,BLN,411.01.4001,,D0001,,TDK KONTRIBUS,,PENDBILAIN,,,,,,0.0,0.0,0.0,0.0,0.0
10506,0,DTTMPLAP,RLM4W,BLN,411.01.4101,,D0001,,TDK KONTRIBUS,,PENDBILAIN,,,,,,0.0,0.0,0.0,0.0,0.0
10508,0,DTTMPLAP,RLM4W,BLN,411.01.4102,TDK,A4001,,,,LABA,,,,,,0.0,0.0,0.0,0.0,0.0
10510,0,DTTMPLAP,RLM4W,BLN,411.01.4103,,D0001,,TDK KONTRIBUS,,PENDBILAIN,,,,,,0.0,0.0,0.0,0.0,0.0
10512,0,DTTMPLAP,RLM4W,BLN,411.01.4104,TDK,A4001,,,,LABA,,,,,,0.0,0.0,0.0,0.0,0.0
10514,0,DTTMPLAP,RLM4W,BLN,411.01.4201,,D0003,,TDK KONTRIBUS,,PENDBILAIN,,,,,,0.0,0.0,0.0,0.0,0.0
10516,0,DTTMPLAP,RLM4W,BLN,411.01.4202,,D0001,,TDK KONTRIBUS,,PENDBILAIN,,,,,,0.0,0.0,0.0,0.0,0.0
10518,0,DTTMPLAP,RLM4W,BLN,411.01.4301,,D0003,,TDK KONTRIBUS,,PENDBILAIN,,,,,,0.0,0.0,0.0,0.0,0.0
10520,0,DTTMPLAP,RLM4W,BLN,411.01.4302,TDK,A1001,,,,LABA,,,,,,0.0,0.0,0.0,0.0,0.0
10522,0,DTTMPLAP,RLM4W,BLN,411.01.4303,,D0001,,TDK KONTRIBUS,,PENDBILAIN,,,,,,0.0,0.0,0.0,0.0,0.0
10524,0,DTTMPLAP,RLM4W,BLN,411.01.4304,,D0002,AHASS,TDK KONTRIBUS,,PENDBILAIN,,,,,,0.0,0.0,0.0,0.0,0.0
10526,0,DTTMPLAP,RLM4W,BLN,411.01.4305,TDK,A4001,,,,LABA,,,,,,0.0,0.0,0.0,0.0,0.0
10528,0,DTTMPLAP,RLM4W,BLN,411.01.4306,,D0001,,TDK KONTRIBUS,,PENDBILAIN,,,,,,0.0,0.0,0.0,0.0,0.0
10530,0,DTTMPLAP,RLM4W,BLN,411.01.4307,,D0003,,,,PENDBILAIN,,,,,,0.0,0.0,0.0,0.0,0.0
10532,0,DTTMPLAP,RLM4W,BLN,411.01.4308,,D0003,,TDK KONTRIBUS,,PENDBILAIN,,,,,,0.0,0.0,0.0,0.0,0.0
10534,0,DTTMPLAP,RLM4W,BLN,411.01.4309,,D0003,,TDK KONTRIBUS,,PENDBILAIN,,,,,,0.0,0.0,0.0,0.0,0.0
10536,0,DTTMPLAP,RLM4W,BLN,411.01.4310,,D0003,,TDK KONTRIBUS,,PENDBILAIN,,,,,,0.0,0.0,0.0,0.0,0.0
10538,0,DTTMPLAP,RLM4W,BLN,411.01.4311,TDK,A4001,,,,LABA,,,,,,0.0,0.0,0.0,0.0,0.0
10540,0,DTTMPLAP,RLM4W,BLN,411.01.4312,,D0003,,TDK KONTRIBUS,,PENDBILAIN,,,,,,0.0,0.0,0.0,0.0,0.0
10542,0,DTTMPLAP,RLM4W,BLN,411.01.4313,,D0003,,TDK KONTRIBUS,,PENDBILAIN,,,,,,0.0,0.0,0.0,0.0,0.0
10544,0,DTTMPLAP,RLM4W,BLN,411.01.4314,,C0002,,TDK KONTRIBUS,,NPL,,,,,,0.0,0.0,0.0,0.0,0.0
10546,0,DTTMPLAP,RLM4W,BLN,411.01.4315,,D0003,,TDK KONTRIBUS,,PENDBILAIN,,,,,,0.0,0.0,0.0,0.0,0.0
10548,0,DTTMPLAP,RLM4W,BLN,411.01.4316,,D0003,,TDK KONTRIBUS,,PENDBILAIN,,,,,,0.0,0.0,0.0,0.0,0.0
10550,0,DTTMPLAP,RLM4W,BLN,411.01.4317,,D0003,,TDK KONTRIBUS,,PENDBILAIN,,,,,,0.0,0.0,0.0,0.0,0.0
10552,0,DTTMPLAP,RLM4W,BLN,411.01.4318,,D0003,,TDK KONTRIBUS,,PENDBILAIN,,,,,,0.0,0.0,0.0,0.0,0.0
10554,0,DTTMPLAP,RLM4W,BLN,411.01.4319,,B0008A,MKT,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
10556,0,DTTMPLAP,RLM4W,BLN,411.01.4320,,D0003,,TDK KONTRIBUS,,PENDBILAIN,,,,,,0.0,0.0,0.0,0.0,0.0
10558,0,DTTMPLAP,RLM4W,BLN,411.01.4321,,D0003,,TDK KONTRIBUS,,PENDBILAIN,,,,,,0.0,0.0,0.0,0.0,0.0
10560,0,DTTMPLAP,RLM4W,BLN,411.01.4322,,D0003,,TDK KONTRIBUS,,PENDBILAIN,,,,,,0.0,0.0,0.0,0.0,0.0
10562,0,DTTMPLAP,RLM4W,BLN,411.01.4323,TDK,,,,,ASURANSI,,,,,,0.0,0.0,0.0,0.0,0.0
10564,0,DTTMPLAP,RLM4W,BLN,411.01.4324,,D0003,,,,PENDBILAIN,,,,,,0.0,0.0,0.0,0.0,0.0
10566,0,DTTMPLAP,RLM4W,BLN,411.01.4325,,D0003,,TDK KONTRIBUS,,PENDBILAIN,,,,,,0.0,0.0,0.0,0.0,0.0
